MSFT,IBM,SBUX,AAPL,GSPC,Date
-0.9022196250345501,-1.1996889654760963,-1.0753781979477794,-1.0470310385477934,-1.4899812206301444,2009-06-19
-0.9722100334865665,-1.231337540357183,-1.0910244256037878,-1.0550901314939194,-1.5679413561426474,2009-06-22
-0.9668943329965787,-1.2331854992989622,-1.0777399072775984,-1.0679236658855045,-1.5622443816182936,2009-06-23
-0.95537705233504,-1.2398848488806276,-1.0762638711644759,-1.0594825910631398,-1.5460936478100253,2009-06-24
-0.9270262625212111,-1.1957618352942683,-1.057665506846194,-1.04557964599514,-1.4926636962341924,2009-06-25
-0.9660083477148632,-1.2045401955518862,-1.0668170982812284,-1.0357253739207242,-1.496424770563137,2009-06-26
-0.9208245767495078,-1.2010749815136257,-1.0635697157347126,-1.0375205241787946,-1.47338807483771,2009-06-29
-0.9287982330846424,-1.233647629527991,-1.0857105796116948,-1.035763569221326,-1.4952632973715798,2009-06-30
-0.9048773696793914,-1.223945196137094,-1.0824632615012078,-1.034235786067469,-1.4841735172783932,2009-07-01
-0.964236377151432,-1.295789467097933,-1.1004711984870355,-1.0449685211855093,-1.5585938701852877,2009-07-02
-0.9792977045399855,-1.2976376133644913,-1.1001760170388224,-1.0503540297001601,-1.5522331974844796,2009-07-06
-1.0386567120120258,-1.3313651989215303,-1.1128700435965282,-1.0626145479720577,-1.6011551619287645,2009-07-07
-1.035998967367185,-1.3200456977589308,-1.1108035801509508,-1.0556630898731678,-1.6052205683791643,2009-07-08
-1.0466303683471607,-1.2877041282394208,-1.0930908890493651,-1.058947856854713,-1.59659214639472,2009-07-09
-1.0510601891555857,-1.3165805104813526,-1.098699916489671,-1.050697729665138,-1.606409724468952,2009-07-10
-0.9766399598951443,-1.2521283964158236,-1.0809872253880854,-1.0361073269267433,-1.5457894788545044,2009-07-13
-0.9872712552749672,-1.2606758655033647,-1.079215943390721,-1.0363746940309568,-1.5325425096080967,2009-07-14
-0.8977898042261251,-1.168964463728289,-1.0700644163917152,-1.0187668625450104,-1.458315931457766,2009-07-15
-0.869439225612602,-1.0899587397174384,-1.0703595978399283,-1.0163223921767073,-1.4360258139065019,2009-07-16
-0.8827284768375715,-0.9795354925596744,-1.0694739890592606,-1.0001659532434144,-1.4370213611711835,2009-07-17
-0.8614655692774671,-0.9559722832977827,-1.0553038619524036,-0.9957353561140312,-1.4072919749597386,2009-07-20
-0.8348869612273753,-0.9421116412302015,-1.06209367962159,-1.0010826404578606,-1.3977508829427971,2009-07-21
-0.8375449170725219,-0.9760703052820962,-0.9823866341004837,-0.9811067292048148,-1.399161327990397,2009-07-22
-0.7702122532653467,-0.9416496983259512,-0.9862243795434252,-0.976981694480247,-1.3377114582726193,2009-07-23
-0.9571488116981658,-0.9282510259233029,-0.9874052342083349,-0.9686933719900704,-1.3294977626085869,2009-07-24
-0.9872712552749672,-0.928482077657476,-0.9850435248785158,-0.9682732236834491,-1.3214224786701818,2009-07-27
-0.95537705233504,-0.936567443276671,-0.9832722428811514,-0.9686551766894685,-1.3285022153439052,2009-07-28
-0.9261404884398011,-0.9370293861809212,-0.9891764517696703,-0.9685405907876629,-1.340864028759064,2009-07-29
-0.9252545031580857,-0.9231687441133399,-0.9753015705470551,-0.9579988321726318,-1.308784013266274,2009-07-30
-0.9509471259264621,-0.9215516763416375,-0.973235042665449,-0.9557071430067363,-1.3067652358386808,2009-07-31
-0.9234825325946544,-0.8755805432494024,-0.9564079603445311,-0.9440958871046322,-1.264867473574676,2009-08-03
-0.9287982330846424,-0.8829728874694913,-0.9437138693507966,-0.9474570735576008,-1.2565155376475223,2009-08-04
-0.9252545031580857,-0.9090770770722686,-0.9496181426753444,-0.9491376379138655,-1.2646186704156157,2009-08-05
-0.9562629320166028,-0.9216100949119062,-0.9555224159998922,-0.9537210162456565,-1.2802161002463863,2009-08-06
-0.9474033959999054,-0.8763527227478466,-0.9339719150193361,-0.9476098547600085,-1.243158176967682,2009-08-07
-0.9598067675433124,-0.8909744118698808,-0.9289533149114849,-0.9506271968969012,-1.2525056601595173,2009-08-10
-0.9854994959118417,-0.9120943708039978,-0.9389905151271873,-0.9578460509702242,-1.2877660949684404,2009-08-11
-0.9500611406447467,-0.8772811043510353,-0.9280677061308172,-0.9483737030316076,-1.2560731256633562,2009-08-12
-0.9420875899097647,-0.870550525052694,-0.9159640424695374,-0.9364951377657293,-1.2369357472955191,2009-08-13
-0.9358859041380614,-0.8939915182768318,-0.931315024241304,-0.9427590804537846,-1.2608297472569827,2009-08-14
-0.9748679893317131,-0.9336786275824402,-0.9460755786806158,-0.9702212128843667,-1.3281980491539085,2009-08-17
-0.9338849924434315,-0.915807870456071,-0.9345623423517909,-0.953377258540239,-1.3007087293278692,2009-08-18
-0.9276484586213148,-0.8939915182768318,-0.931315024241304,-0.9510855693743437,-1.2819307114839833,2009-08-19
-0.9258665616435235,-0.8851722141747282,-0.928362952015059,-0.9444778401106513,-1.2517589160538958,2009-08-20
-0.8599372182664697,-0.8631236863126435,-0.9138975790239602,-0.9334395425877956,-1.199877652554308,2009-08-21
-0.8394457198223289,-0.8765848716700091,-0.9277725246826043,-0.9340506673974264,-1.2014265093275351,2009-08-24
-0.8394457198223289,-0.8879571448988341,-0.9200969693606921,-0.932752027176961,-1.1947061359432873,2009-08-25
-0.8474641506222365,-0.8731034941794157,-0.9245251421360885,-0.9403528053860835,-1.19437428685506,2009-08-26
-0.8349909773778508,-0.8740318757826049,-0.9218682513580565,-0.9325610218037318,-1.1864649288435307,2009-08-27
-0.8358819258667465,-0.902114562937226,-0.9251155694685432,-0.9302693903782756,-1.192134049007148,2009-08-28
-0.8385547713334331,-0.9060600241866829,-0.9351527696842457,-0.9372972102081498,-1.215115719095603,2009-08-31
-0.896465683910579,-0.9376240888318974,-0.9478468606779802,-0.9484118983322095,-1.2775613047750445,2009-09-01
-0.9089387515548122,-0.9515495185122227,-0.9478468606779802,-0.9488702708096522,-1.2866598188763616,2009-09-02
-0.8866652505327272,-0.9459792824144541,-0.9440091152350385,-0.9436376012378485,-1.2631805452353098,2009-09-03
-0.8412275111999674,-0.9197533317055282,-0.934267160903578,-0.9292763125626259,-1.2267861514360774,2009-09-04
-0.8234088582225133,-0.9267158993619364,-0.9289533149114849,-0.9192692304155825,-1.201924112880132,2009-09-08
-0.8269724409777899,-0.935999474547682,-0.9026795241433483,-0.9261061026126668,-1.1798552842866799,2009-09-09
-0.8073718910225448,-0.914879515613565,-0.9062220881380769,-0.9206824565378534,-1.1500705322787743,2009-09-10
-0.819844958666778,-0.9060600241866829,-0.9085837974678961,-0.9222102396917105,-1.1539700183333466,2009-09-11
-0.8073718910225448,-0.8867968284589437,-0.9029747055915612,-0.9162518594084703,-1.1356899414360215,2009-09-14
-0.7895531324449379,-0.8758886389889827,-0.9115358696941411,-0.9107517938622335,-1.1265912586377225,2009-09-15
-0.7895531324449379,-0.8185627341543892,-0.9097645876967768,-0.8851230647307632,-1.0819833378714396,2009-09-16
-0.7806438587562874,-0.8171702687923362,-0.9029747055915612,-0.8748868107801083,-1.0910266576388024,2009-09-17
-0.7842075471117169,-0.8118321548560474,-0.8829003695961853,-0.8730916605220379,-1.083255371193412,2009-09-18
-0.7806438587562874,-0.8243649586102239,-0.8855572603742174,-0.8769111328417903,-1.0933219211236866,2009-09-21
-0.7387697021788043,-0.8234365770070351,-0.8914615336987652,-0.8751541778843218,-1.0739632510325132,2009-09-22
-0.7441154987123306,-0.8417716052170466,-0.9144879419203861,-0.8712583149633655,-1.1038033660713553,2009-09-23
-0.723623789067884,-0.8389864604074795,-0.9298389881281816,-0.8776750388538287,-1.1317074122178066,2009-09-24
-0.7583704633343552,-0.835737231839049,-0.9103550150292316,-0.883213328570887,-1.1494068341023198,2009-09-25
-0.7334241168455834,-0.8763527227478466,-0.8870332964873399,-0.8687756492944606,-1.0979681512838801,2009-09-28
-0.7405517047567481,-0.8884214427431592,-0.8941184244767972,-0.8717166585705886,-1.1045224300442704,2009-09-29
-0.7432245502234349,-0.8698542923716678,-0.8861476877066722,-0.8718312444723942,-1.114284811019024,2009-09-30
-0.8180632728892924,-0.9095414016772762,-0.9062220881380769,-0.8889807323511176,-1.1895899823632032,2009-10-01
-0.81093579057828,-0.8835475998905132,-0.9130119058072637,-0.8735500041292609,-1.202422056592217,2009-10-02
-0.8394457198223289,-0.8666050638032369,-0.9035651973600448,-0.8692721882022855,-1.160247811036446,2009-10-05
-0.7975715632448458,-0.82947092362435,-0.889690187265372,-0.8540324364834384,-1.1208114068811839,2009-10-06
-0.7984625117337415,-0.796282271455603,-0.8935279971443425,-0.8531157492689924,-1.1129020488696546,2009-10-07
-0.7476791870677605,-0.8076545714451104,-0.8914615336987652,-0.856858830987541,-1.0910543405370325,2009-10-08
-0.7583704633343552,-0.7231743610590847,-0.8982513513679519,-0.8522754815259699,-1.074433511846368,2009-10-09
-0.7432245502234349,-0.6974125208697053,-0.8947087873732232,-0.8509768413055048,-1.0614356831529848,2009-10-12
-0.7352061194235273,-0.6978767919533477,-0.8997273874810744,-0.8539942411828365,-1.069732256049202,2009-10-13
-0.7218421032903983,-0.6670088261857464,-0.889395005817159,-0.8491434957468323,-1.017657215027526,2009-10-14
-0.6550218114244493,-0.675596141929783,-0.8840812242610949,-0.8519317238205527,-1.005101626855803,2009-10-15
-0.6737314128907987,-0.8227403443260088,-0.886442933590914,-0.8615185999205356,-1.0296594964562273,2009-10-16
-0.6862044805350319,-0.7897838143187413,-0.8775865236040924,-0.8546053371222475,-1.0013682381906124,2009-10-19
-0.6853135320461362,-0.795353889852414,-0.889690187265372,-0.820611952639836,-1.0203120104988679,2009-10-20
-0.6666039305797867,-0.8406110746916949,-0.895299214705678,-0.7970838784308121,-1.0470270720180375,2009-10-21
-0.665712982090891,-0.7983709962593649,-0.8858525062584592,-0.7960144388841781,-1.0151958596843078,2009-10-22
-0.5383089321811086,-0.852447645764845,-0.8973656781512552,-0.8008270178898,-1.0520051485009343,2009-10-23
-0.4795070711150672,-0.8582498434599976,-0.9038603788082578,-0.806403445167021,-1.086989100018091,2009-10-26
-0.4875255019149752,-0.8457170664665038,-0.9322006330219718,-0.8259209839426238,-1.0967788264971106,2009-10-27
-0.5383089321811086,-0.8259895728944393,-0.942533079121916,-0.8449038751204587,-1.154246501625113,2009-10-28
-0.5204902792036545,-0.7941933860877453,-0.9195065420282373,-0.8298169046040194,-1.0893120464012056,2009-10-29
-0.5641461215586236,-0.84664542130901,-0.9354480155684876,-0.859799840263669,-1.1720566551025478,2009-10-30
-0.5507821054254948,-0.8478059518343616,-0.9236395333554207,-0.8567061075255726,-1.1535551205504284,2009-11-02
-0.5819647745360778,-0.8338804953933536,-0.9224586786905111,-0.8588450154890603,-1.1465582638744138,2009-11-03
-0.5347452438256791,-0.8308634157470857,-0.928658133463272,-0.8509768413055048,-1.1435439364166144,2009-11-04
-0.49821688378172235,-0.7888554594762351,-0.9141927604721731,-0.8386781277330052,-1.0878739184553754,2009-11-05
-0.49376203573709176,-0.7669412167197888,-0.8722727420480282,-0.8374940445441261,-1.080489846894673,2009-11-06
-0.45188809035991406,-0.7084255051730022,-0.8728631693804829,-0.8102993080879772,-1.0147259362644174,2009-11-09
-0.45010619338212304,-0.6872105725760891,-0.8637116423814772,-0.8044937090071448,-1.0149193736270172,2009-11-10
-0.4403057600042712,-0.6806829730558002,-0.8548552968306844,-0.8034624070206734,-0.9997089899839523,2009-11-11
-0.4189233130712343,-0.702364076744825,-0.8557409056113521,-0.8082749860262952,-1.0308765041412273,2009-11-12
-0.39486812627166396,-0.6844131446131766,-0.8527887689490782,-0.7988790286888826,-1.0136196601723384,2009-11-13
-0.40288645147141866,-0.6569035909992996,-0.844522915166769,-0.7905525686385433,-0.9698688749451101,2009-11-16
-0.35008880389140645,-0.6471121783385246,-0.8465893786123463,-0.7891393713864919,-0.9670483250093986,2009-11-17
-0.3402451800510727,-0.6583026662499721,-0.8545600509464425,-0.7931116249086521,-0.9684861127957405,2009-11-18
-0.3697760515720735,-0.6725234535849267,-0.8601690783867485,-0.8139278327749397,-1.00969249398506,2009-11-19
-0.38409405948529957,-0.6860450378030782,-0.8637116423814772,-0.8161813266402331,-1.0194271920615834,2009-11-20
-0.3554580436588471,-0.6571369709128653,-0.8578073690569294,-0.7934171873134674,-0.978331542465185,2009-11-23
-0.3581427163426439,-0.6634314046050505,-0.8660732872752674,-0.7989172239894845,-0.9799631077736148,2009-11-24
-0.3688810902773727,-0.6785848820131035,-0.8516079787201974,-0.7998721065045324,-0.9661908493108561,2009-11-25
-0.41988913206844186,-0.7154194898708648,-0.8631211506129935,-0.8136222703701245,-1.0191230258715864,2009-11-27
-0.40288645147141866,-0.7002659857021288,-0.8492462693903784,-0.816219521940835,-1.0076737137919423,2009-11-30
-0.34919394819685845,-0.6631982120162635,-0.8542648694982296,-0.8274488248369202,-0.9710858826301101,2009-12-01
-0.3697760515720735,-0.6802167752030055,-0.8557409056113521,-0.8302752193410228,-0.9700349695689677,2009-12-02
-0.3653017730993333,-0.6722902609961401,-0.8722727420480282,-0.8293203656961945,-0.995809506694904,2009-12-03
-0.35187862088065525,-0.6792842456940027,-0.8581026149411712,-0.8413899074650824,-0.9790506064381,2009-12-04
-0.3688810902773727,-0.68417995202439,-0.8640068238296902,-0.8580810806068023,-0.986600432463172,2009-12-07
-0.38856854915834516,-0.6897750220356764,-0.8693206698217831,-0.8545671418216456,-1.0178786754478442,2009-12-08
-0.3760403582343679,-0.6527074356745897,-0.8669589604919641,-0.8242786437571807,-1.0067888953546578,2009-12-09
-0.36172213912083573,-0.6305601341327697,-0.8371426057290987,-0.8295113421992041,-0.9890894707046204,2009-12-10
-0.3635119561100845,-0.6226338072506833,-0.8344857149510666,-0.8362336284944825,-0.9778612816513303,2009-12-11
-0.3402451800510727,-0.6168055446506102,-0.8214963780730904,-0.8274106295363183,-0.95656688006173,2009-12-14
-0.3482990925023105,-0.6503759914790108,-0.8247436961835771,-0.8381433646543588,-0.9736576294067611,2009-12-15
-0.3411400357456207,-0.6452470925598364,-0.8333047958501283,-0.8348585976728135,-0.9702007240333372,2009-12-16
-0.38588377087439585,-0.6757872667254124,-0.8389138232904342,-0.8469663924827426,-1.0064293633682002,2009-12-17
-0.31787325968660884,-0.6638975756971626,-0.7966986234180763,-0.8333308145189565,-0.9887576216163931,2009-12-18
-0.30355525177338283,-0.6466461678105089,-0.8126400325222976,-0.8226362747015179,-0.9567326345260995,2009-12-21
-0.27670905293617876,-0.6168055446506102,-0.7955177687531667,-0.8145007334137488,-0.94575358326031,2009-12-22
-0.2677602847903934,-0.6151734641359297,-0.794927341420712,-0.8078548088494546,-0.9386463351508625,2009-12-23
-0.2606013336338564,-0.6018848851817863,-0.797289050750531,-0.7813475878041402,-0.922357358313949,2009-12-24
-0.24538847002608202,-0.5613204804162057,-0.7928608779751346,-0.7715315399005457,-0.9187620412148977,2009-12-28
-0.22570122234541495,-0.5720442620218875,-0.8017172235259274,-0.7811184160005287,-0.9231317853178006,2009-12-29
-0.26418086201220115,-0.5552588646632499,-0.8076214324144463,-0.7714169539987399,-0.9225231127783186,2009-12-30
-0.30713488575188,-0.5941919114525821,-0.8150017418521166,-0.7748926686130752,-0.9538290358956971,2009-12-31
-0.2650756121065966,-0.5580566672757196,-0.8152969877363585,-0.7623647832369641,-0.9043537674739147,2010-01-04
-0.26418086201220115,-0.5953572589008144,-0.7993555141961083,-0.7609515859849129,-0.8945913837336371,2010-01-05
-0.28118343700907145,-0.6151734641359297,-0.8043741143039596,-0.7739760102688488,-0.8928767724960404,2010-01-06
-0.3098193472353714,-0.6256642404776038,-0.806145331865295,-0.7754655981221039,-0.8802938415855752,2010-01-07
-0.29102706084940516,-0.5953572589008144,-0.8085070411951141,-0.7701183137782747,-0.8711951587872762,2010-01-08
-0.32592717213784667,-0.6272963209922839,-0.8105735690767203,-0.7772607483801742,-0.8656641101897979,2010-01-11
-0.3438247084294174,-0.6032839604324584,-0.8220868054055451,-0.7863893386133736,-0.8954211765339494,2010-01-12
-0.3187682209813097,-0.6098115867134303,-0.8055549689688691,-0.7751982310178904,-0.8692590871293611,2010-01-13
-0.26418086201220115,-0.5613204804162057,-0.8005363688610179,-0.779857999950885,-0.8615711867726259,2010-01-14
-0.273129524557834,-0.5736763425365677,-0.8088022870793559,-0.7932262108104579,-0.8959464657503003,2010-01-15
-0.251652565488071,-0.518657636719054,-0.7996507600803501,-0.758430725015406,-0.856676156218896,2010-01-19
-0.2972911563113938,-0.6093452282965395,-0.8082118597469011,-0.7710731962933226,-0.890387734254592,2010-01-20
-0.34919394819685845,-0.6384864877755391,-0.7966986234180763,-0.7850525319625261,-0.9500126013013398,2010-01-21
-0.4431559081274537,-0.7200820036124659,-0.8194299146275131,-0.8244696202601903,-1.018376279000441,2010-01-22
-0.4109403639226565,-0.7056278898853112,-0.8344857149510666,-0.8041499513017276,-1.004493294475809,2010-01-25
-0.39483264462033413,-0.7142537677730754,-0.8303527236238832,-0.793188015509856,-1.017242320010132,2010-01-26
-0.3796196754124069,-0.7007321835549235,-0.8341904690668248,-0.7857782138037429,-1.0025021971809216,2010-01-27
-0.42525837183588255,-0.7608797882916116,-0.8439324233982853,-0.818587630578154,-1.0383709671353627,2010-01-28
-0.5129561307043367,-0.7925854972301986,-0.8524935230648364,-0.8462024864707043,-1.0678515501877475,2010-01-29
-0.4923740273291216,-0.7394318504306904,-0.8395043150589179,-0.836004456690871,-1.0254838672693767,2010-02-01
-0.4878997488563814,-0.719382639931567,-0.8330096144019153,-0.8316884454632937,-0.9864069951005722,2010-02-02
-0.4726867796484545,-0.716351832055089,-0.83360004173437,-0.8188168023817655,-1.0031105323264395,2010-02-03
-0.5433818579198854,-0.7783645225704654,-0.8519031601684104,-0.8462406817713062,-1.0976086192974228,2010-02-04
-0.5272741386175631,-0.76624185303889,-0.8551504782788973,-0.8332162286171507,-1.0890909261403754,2010-02-05
-0.5541204430549196,-0.7917666471011778,-0.8489510235061366,-0.8383343411573684,-1.115224995252769,2010-02-08
-0.5281689943121111,-0.7606216279858937,-0.8406851052877986,-0.8304280005434305,-1.0771159874504161,2010-02-09
-0.5299588113013598,-0.7699885626981566,-0.8353712592957054,-0.8345148399673963,-1.0837256320072668,2010-02-10
-0.5183252648716248,-0.7484445539864499,-0.8297622962914284,-0.8209557103452532,-1.0551302047861308,2010-02-11
-0.5353279454686476,-0.7421219680560962,-0.8285814416265188,-0.8144244005529844,-1.063316048854951,2010-02-12
-0.4858796179339476,-0.7133186157171706,-0.8203155234081808,-0.802889535252084,-1.0097755399142267,2010-02-16
-0.46430223311890306,-0.6875596389208373,-0.8123448510740846,-0.8061360780628075,-0.9969434656852132,2010-02-17
-0.43013804929509536,-0.6529021731623796,-0.8090974685275688,-0.8046846855101544,-0.9769210974175851,2010-02-18
-0.4481191153075052,-0.667420780134769,-0.806145331865295,-0.8094972356455566,-0.9702284069315675,2010-02-19
-0.4517154341101399,-0.6753827522461724,-0.8197250960757261,-0.814271590480357,-0.973436509145931,2010-02-22
-0.48767777733526535,-0.6845154774637071,-0.8262197322966996,-0.8271050671315029,-1.0105222840198482,2010-02-23
-0.46070612551657414,-0.6580540059866021,-0.814411314519662,-0.813354903265911,-0.981097066763924,2010-02-24
-0.4634031534182446,-0.6702309194219499,-0.8197250960757261,-0.8082367907256933,-0.9874579081617144,2010-02-25
-0.45710980671393947,-0.6681232748155402,-0.8194299146275131,-0.7982297663190894,-0.9831712099879784,2010-02-26
-0.4256426507918022,-0.6351048205885746,-0.8082118597469011,-0.7815385643071497,-0.9521421075563307,2010-03-01
-0.47599016362731356,-0.6620348983799144,-0.8070310050819915,-0.7820733273857963,-0.944951473358228,2010-03-02
-0.47599016362731356,-0.6746802575654012,-0.8150017418521166,-0.7802399818271238,-0.9436240770053191,2010-03-03
-0.46070612551657414,-0.6784269137033025,-0.8191346687432712,-0.7749690592142789,-0.932064373492242,2010-03-04
-0.46430223311890306,-0.6660157907732265,-0.8058501504170821,-0.743496477960935,-0.8885627315835622,2010-03-05
-0.46070612551657414,-0.6856862305698384,-0.8073262509662333,-0.7429999967935492,-0.8891157009326195,2010-03-08
-0.4454220874058348,-0.7058250893559066,-0.7984698409794118,-0.7279511927074922,-0.8837230640607688,2010-03-09
-0.43013804929509536,-0.704185890499636,-0.780461968429613,-0.7209997634788219,-0.8694528646514491,2010-03-10
-0.4112576923817213,-0.6578197697311913,-0.7792811137647035,-0.7184788447688757,-0.8566484733206657,2010-03-11
-0.4031661862760988,-0.6498578243804709,-0.7789859323164906,-0.7142774194431041,-0.8573398543953504,2010-03-12
-0.40136802687478146,-0.6524337274122406,-0.7748529409893071,-0.7248192357985742,-0.8559017264495203,2010-03-15
-0.3941754948696646,-0.6327632876156287,-0.7491695775536253,-0.722489351332077,-0.8311504194864962,2010-03-16
-0.3708001618536084,-0.6540729262685113,-0.7411989052195291,-0.7237497673817206,-0.8124831304700074,2010-03-17
-0.37259811005462,-0.6395541587320259,-0.7571402498877214,-0.7217254453200387,-0.8135340435311497,2010-03-18
-0.37439626945593735,-0.6552438666994216,-0.7586163504368729,-0.7308922019836201,-0.8299334145670201,2010-03-19
-0.37349718975527885,-0.6489210934442888,-0.7506456136667479,-0.7213434634437997,-0.813589069168122,2010-03-22
-0.3483235917377521,-0.6163712722922409,-0.7456270135588966,-0.7075551620180452,-0.7904693275135277,2010-03-23
-0.3690018968521382,-0.6360417120888527,-0.7491695775536253,-0.7036974655274713,-0.8083071611236685,2010-03-24
-0.3366357668294949,-0.619415273185275,-0.7810524601980967,-0.7140865006805338,-0.8138105295884404,2010-03-25
-0.36810281715147936,-0.6189472020846932,-0.769834340881456,-0.6978536711460368,-0.8114322174088651,2010-03-26
-0.37439626945593735,-0.6346367227273102,-0.7692439135490012,-0.6921626579670102,-0.7930967774806036,2010-03-29
-0.3582131516445395,-0.6304214335144912,-0.7707200140981526,-0.678947228309845,-0.7929583657549761,2010-03-30
-0.40136802687478146,-0.6425985075139347,-0.7792811137647035,-0.6821937133801294,-0.803577885034308,2010-03-31
-0.4130558517830386,-0.6425985075139347,-0.7801667869814001,-0.678488884702622,-0.7796010050751354,2010-04-01
-0.4031661862760988,-0.6168393701535049,-0.766234364385012,-0.6688637555615978,-0.7537711049182626,2010-04-05
-0.3986708933729581,-0.6266749379406859,-0.7665307701177734,-0.6648532489983965,-0.7482400563207845,2010-04-06
-0.3959736542709819,-0.6372126525197626,-0.7573413547337972,-0.6608046048750327,-0.7675710435137277,2010-04-07
-0.34472727293511746,-0.6575855602364631,-0.7597127939039744,-0.6632872994141572,-0.7565366292170017,2010-04-08
-0.30696677030867503,-0.6306558303339981,-0.7629735791444932,-0.6562594795842831,-0.7346058721896889,2010-04-09
-0.30876492970999236,-0.640022604482165,-0.7697915553582921,-0.6543496856839676,-0.7287706574022138,2010-04-12
-0.29707710480173516,-0.6243330570788653,-0.7626771734117318,-0.6538149514755408,-0.7265027366560715,2010-04-13
-0.26381189507843306,-0.5723466844967418,-0.759416388171213,-0.6413634567006337,-0.689583056406012,2010-04-14
-0.2593164965751399,-0.5807769150335051,-0.7508197842527594,-0.6290264900870929,-0.6867621663108124,2010-04-15
-0.27729777378785514,-0.5868652647084481,-0.7558591971979328,-0.634832118038145,-0.7408006189636215,2010-04-16
-0.2440324584644005,-0.5493978469875889,-0.7576377604665585,-0.6360925340877887,-0.7258944015105536,2010-04-19
-0.21526264724439195,-0.6088775853668805,-0.7469661231106891,-0.6455648820264053,-0.6992070256551383,2010-04-20
-0.2179598863463678,-0.6252696006902687,-0.7431125264046478,-0.5896857923906327,-0.7026089053915897,2010-04-21
-0.21256551374256863,-0.6219912029777274,-0.6879757119206465,-0.5619945458968784,-0.6950587392070297,2010-04-22
-0.25122520166982276,-0.6018523174309766,-0.6876792417518564,-0.5453416257961997,-0.6712476164777506,2010-04-23
-0.237739111760095,-0.5845237584961852,-0.6838256450458149,-0.5504214852953762,-0.6857112532496701,2010-04-26
-0.2611146559764572,-0.6292504930835809,-0.7093189221963564,-0.5789148908422098,-0.7640864552420735,2010-04-27
-0.2557203889728106,-0.5992764143992068,-0.7185084664523902,-0.580595426328255,-0.7429301279841364,2010-04-28
-0.2476287772670352,-0.5908461571017607,-0.7072438887589405,-0.5537062234067017,-0.7002856216145108,2010-04-29
-0.28898549309595983,-0.6250355517596365,-0.7256228483989505,-0.5825433577887329,-0.7558452481423169,2010-04-30
-0.2602155762757984,-0.6109850426485116,-0.6900507453580624,-0.5624528895041015,-0.7127858439897733,2010-05-03
-0.3258471272220491,-0.6456428830565264,-0.7241406908630862,-0.5917483674933559,-0.7920458644194612,2010-05-04
-0.35102072523957545,-0.6610981942044148,-0.7185084664523902,-0.6020227590041732,-0.8134233147037525,2010-05-05
-0.42923896959443686,-0.7291210664406553,-0.7365908914875812,-0.6392245776073656,-0.9177388110519857,2010-05-06
-0.49846662814301657,-0.771958978523834,-0.7413338342639644,-0.6789089752688038,-0.9654994682361714,2010-05-07
-0.43283507719676584,-0.673808421284694,-0.6942008122328941,-0.6096617036436781,-0.8304036753808748,2010-05-10
-0.43822955540071784,-0.6592152322897029,-0.7042795736872118,-0.5999984369424914,-0.8412996779519734,2010-05-11
-0.3878821481653594,-0.5229343416986012,-0.6701896281821881,-0.5787238854689806,-0.7973831382603754,2010-05-12
-0.405863425378075,-0.5511790647867891,-0.6823434230739217,-0.5929705305019582,-0.8367368338804348,2010-05-13
-0.43373415689742467,-0.5580047247906573,-0.7099117980979078,-0.61031108149435,-0.8969143301167518,2010-05-14
-0.43283507719676584,-0.5756577034814576,-0.6980544733749644,-0.6087832406000537,-0.8934300820045858,2010-05-17
-0.4518006534334231,-0.5871911027806388,-0.7078368290965208,-0.6158874510311317,-0.9380653455096106,2010-05-18
-0.48431282846734286,-0.6128467030598179,-0.7193977480867031,-0.6312418463922238,-0.9539671102273604,2010-05-19
-0.586365027301728,-0.7319454424110166,-0.7517090658870723,-0.6716520125055377,-1.0741570257890771,2010-05-20
-0.6107491585771678,-0.6938151090590547,-0.7460767770403475,-0.6542351575226012,-1.0296321537174853,2010-05-21
-0.6622268042475923,-0.7166463333678728,-0.7525984119574141,-0.6372766461468874,-1.0684598853332652,2010-05-24
-0.6802891823776327,-0.7149987316572439,-0.757044884565007,-0.6431586069587041,-1.067408972272123,2010-05-25
-0.7760195224664651,-0.7453616965821788,-0.7632700493132833,-0.6473982853255169,-1.0842235757193517,2010-05-26
-0.686611041123185,-0.6709838847502364,-0.7244370965958474,-0.6121062317524204,-0.9871257189139989,2010-05-27
-0.7046734192532255,-0.697580979367113,-0.7282907577379178,-0.5986233772506027,-1.0248751947298946,2010-05-28
-0.6965453754947455,-0.7192354561768816,-0.7339229821486137,-0.5835364356043828,-1.076590700999589,2010-06-01
-0.6450677298243214,-0.6469757256175901,-0.7078368290965208,-0.5716196750379026,-1.0000685219704097,2010-06-02
-0.6089428679640877,-0.6340303256580071,-0.6995366309108287,-0.5747898561176421,-0.9877620743517114,2010-06-03
-0.7055764061595365,-0.6971103124803127,-0.7205834998898061,-0.6021372871655397,-1.0927135859781687,2010-06-04
-0.7507321930844084,-0.7241782613087686,-0.738665924924997,-0.6213111548463843,-1.132564885150825,2010-06-07
-0.7669882806013687,-0.7338284578470937,-0.7294765095410208,-0.6274605116326339,-1.1006783097861588,2010-06-08
-0.7958880856094331,-0.7295917333274561,-0.7158405571134229,-0.6508739421994129,-1.1181289312771356,2010-06-09
-0.7769226149729291,-0.640620732500523,-0.6959794399375485,-0.622953523902047,-1.0319827802333064,2010-06-10
-0.7173169255440247,-0.6224970869229219,-0.6909400269923751,-0.6114951069427899,-1.0188188569160654,2010-06-11
